production_type,product_name,FQS,product_FQS,practice,mean,sd,nobs,q0,q5,q25,q50,q75,q95,q100,se,match,practice_subset
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_A.5.1,110.822660936949,18.7995724556274,64,46.1463982711065,71.9826964369933,107.784457109991,117.107113416617,121.027354085089,127.182293785255,147.186299082355,2.34994655695343,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_A.2.1,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_A.2.2,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_A.3.1,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_A.3.2,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_A.3.3,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_A.4.3,0.141323352197021,0.0916024614892401,64,0,0,0.0825027070962858,0.133360715138554,0.197304508452349,0.319803410463909,0.367108147608341,0.011450307686155,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_A.4.5,109.248156776259,14.1376924754734,64,61.0506118634302,94.4399955646909,100.680453572622,108.158332372937,115.355125635798,138.912540054571,142.717558998397,1.76721155943417,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_A.5.1,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_grassland_yield,4733.05384370904,0,64,4733.05384370904,4733.05384370904,4733.05384370904,4733.05384370904,4733.05384370904,4733.05384370904,4733.05384370904,0,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_A.2.1,40.9472468948805,30.2927208397599,64,0,9.25217206147886,23.8213382934243,34.1073865498285,48.3953737712758,99.0220535602806,162.715897316472,3.78659010496999,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_A.2.2,2.67544342268713,1.08485419697657,64,0.380765372937461,1.15000443068548,1.88781394570158,2.50480336429286,3.30165293087421,4.49922718967257,5.45554626296286,0.135606774622071,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_A.3.1,31.2764319596864,24.4417403371657,64,0,0,7.36633761740279,32.0840251572327,48.2445404264379,73.4202364303871,89.4419381787803,3.05521754214571,no_match,feed
